Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01443","Rape or colza seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2021","2021","t","42.03","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01443","Rape or colza seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2022","2022","t","14.17","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0114","Sorghum","2018","2018","t","1767.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0114","Sorghum","2018","2018","t","4.76","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0114","Sorghum","2018","2018","t","20.62","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0114","Sorghum","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0114","Sorghum","2019","2019","t","895.91","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0114","Sorghum","2019","2019","t","2.48","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0114","Sorghum","2019","2019","t","23.68","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0114","Sorghum","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0114","Sorghum","2020","2020","t","496.04","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0114","Sorghum","2020","2020","t","2.76","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0114","Sorghum","2020","2020","t","11.35","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0114","Sorghum","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0114","Sorghum","2021","2021","t","325.31","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0114","Sorghum","2021","2021","t","2.14","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0114","Sorghum","2021","2021","t","7.25","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0114","Sorghum","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0114","Sorghum","2022","2022","t","514.89","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0114","Sorghum","2022","2022","t","2.91","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0114","Sorghum","2022","2022","t","11.56","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0114","Sorghum","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0141","Soya beans","2018","2018","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0141","Soya beans","2018","2018","t","1178.29","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0141","Soya beans","2018","2018","t","279894.18","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0141","Soya beans","2018","2018","t","-216050","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","0141","Soya beans","2018","2018","t","0.1","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0141","Soya beans","2019","2019","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0141","Soya beans","2019","2019","t","1360.62","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0141","Soya beans","2019","2019","t","284656.08","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0141","Soya beans","2019","2019","t","-94352","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","0141","Soya beans","2019","2019","t","0.21","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0141","Soya beans","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0141","Soya beans","2020","2020","t","1155.49","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0141","Soya beans","2020","2020","t","203174.6","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0141","Soya beans","2020","2020","t","-87509","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","0141","Soya beans","2020","2020","t","0.18","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0141","Soya beans","2021","2021","t","487.32","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0141","Soya beans","2021","2021","t","67195.77","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0141","Soya beans","2021","2021","t","-26531","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","0141","Soya beans","2021","2021","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0141","Soya beans","2022","2022","t","1109.25","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0141","Soya beans","2022","2022","t","115343.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0141","Soya beans","2022","2022","t","-17336","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","0141","Soya beans","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","01445","Sunflower seed","2018","2018","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","01445","Sunflower seed","2018","2018","t","147.11","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","01445","Sunflower seed","2018","2018","t","13658.54","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01445","Sunflower seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","01445","Sunflower seed","2019","2019","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","01445","Sunflower seed","2019","2019","t","156.99","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","01445","Sunflower seed","2019","2019","t","14878.05","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01445","Sunflower seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","01445","Sunflower seed","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","01445","Sunflower seed","2020","2020","t","140.05","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","01445","Sunflower seed","2020","2020","t","11707.32","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01445","Sunflower seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","01445","Sunflower seed","2021","2021","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","01445","Sunflower seed","2021","2021","t","91.49","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","01445","Sunflower seed","2021","2021","t","7073.17","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01445","Sunflower seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","01445","Sunflower seed","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","01445","Sunflower seed","2022","2022","t","69.24","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","01445","Sunflower seed","2022","2022","t","6341.46","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01445","Sunflower seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5520","Feed","0115","Barley","2018","2018","t","0.41","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5525","Seed","0115","Barley","2018","2018","t","89.06","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5016","Loss","0115","Barley","2018","2018","t","20.6","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5023","Processed","0115","Barley","2018","2018","t","354.66","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5166","Residuals","0115","Barley","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5520","Feed","0115","Barley","2019","2019","t","0.64","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5525","Seed","0115","Barley","2019","2019","t","95.5","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5016","Loss","0115","Barley","2019","2019","t","22.98","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5023","Processed","0115","Barley","2019","2019","t","393.35","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5166","Residuals","0115","Barley","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5520","Feed","0115","Barley","2020","2020","t","0.92","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5525","Seed","0115","Barley","2020","2020","t","94.45","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5016","Loss","0115","Barley","2020","2020","t","23.28","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5023","Processed","0115","Barley","2020","2020","t","395.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5166","Residuals","0115","Barley","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5520","Feed","0115","Barley","2021","2021","t","0.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5525","Seed","0115","Barley","2021","2021","t","60.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5016","Loss","0115","Barley","2021","2021","t","13.65","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5023","Processed","0115","Barley","2021","2021","t","233.12","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5166","Residuals","0115","Barley","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5520","Feed","0115","Barley","2022","2022","t","2.46","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5525","Seed","0115","Barley","2022","2022","t","58.45","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5016","Loss","0115","Barley","2022","2022","t","14.08","I","Value imputed by a receiving agency",""
